id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
4XxXrdubhWkpiG/iC8opkw==,2019-03-14,-34.586983,-58.408613,Palermo,43.0,43.0,22500.0,"Consultorio en Palermo, apto profesional!",Departamento,Alquiler
701Z5mVMErRBzj1emdE3DQ==,2019-02-15,-34.5604597,-58.4536802,Belgrano,60.0,58.0,19000.0,Alquiler. Consultorio 2 ambientes. 60m². Balcón. Opción cochera. Av. Juramento y Arcos. Belgrano.,Oficina,Alquiler
gttFslK5Uk7gKl6Dp3ZgYA==,2019-05-04,,,Flores,70.0,63.0,18000.0,"FLORES,3AMBIENTES,LATERAL,PISCINA,AMENITIES,SEGURIDAD",Departamento,Alquiler
Vond9jVkCwW9RaLvZHn/Pg==,2019-02-17,-34.5548233,-58.44961,Belgrano,30.0,30.0,14000.0,Libertador y Blanco Encalada - Edificio BE Libertador - Excelentes Amenities,Departamento,Alquiler
dmVgqvPuaGuUsUIJrpQQVg==,2019-03-01,-34.5999928,-58.4330305,Caballito,32.0,30.0,13000.0,Alquiler: Excelente monoambiente apto profesional • Sum • Parrilla.,Departamento,Alquiler
4UNxBVQ91G3IcflF814CkQ==,2019-01-02,-34.603888,-58.442315,Villa Crespo,35.0,35.0,9000.0,ACOYTE AV. al 1300,Departamento,Alquiler
rAMrq7yAp+M4892jDCQ/Rg==,2019-04-03,-34.5930564,-58.4160862,Barrio Norte,42.0,40.0,15500.0,PALERMO ALQUILER DOS AMBIENTES,Departamento,Alquiler
DdAE2PZ/GUfGWhJDHRrQ5g==,2019-02-22,-34.5861071,-58.3894527,Recoleta,95.0,95.0,16000.0,Oportunidad en ubicación increíble en Recoleta.,Departamento,Alquiler
cCzffXviDXZjTO5ej5/49g==,2019-04-12,-34.5940083,-58.4131915,Palermo,70.0,63.0,16000.0,"Duplex 2 ambientes, super luminoso, Billinghurst 1300 - Palermo",Departamento,Alquiler
z8UQ5Vniu9sqJln8lW69Lw==,2019-03-24,-34.581567,-58.422418,Palermo,43.0,42.0,12000.0,Alquiler 2 amb Palermo Apto Profesional,Departamento,Alquiler
fXRzuGKp5sFyfgj0iaixOA==,2019-04-25,,,Caballito,60.0,60.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
dFJhvhgkQx2z+bBaL7jPvw==,2019-03-27,-34.6148483,-58.4604643,Caballito,42.0,35.0,12000.0,MONOAMBIENTE EN ALQUILER - TRELLES 1040 - CABALLITO,Departamento,Alquiler
v/8ky44+PIjBSXM2r6tQ0g==,2019-05-02,-34.603683,-58.381557,Villa Crespo,52.0,48.0,16000.0,Alquiler Departamento en Villa Crespo Capital Federal Padilla 876,Departamento,Alquiler
W55I0arcXYQ2gTX9Ei4W9w==,2019-02-27,-34.542653,-58.462335,Nuñez,33.0,30.0,17000.0,Alquiler Monoamb amueblado vista al Río d la Plata,Departamento,Alquiler
lOMprlf5FioKxCPE4rT1sA==,2019-03-24,-34.563179352,-58.451293556,Belgrano,35.0,31.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
EYqririSCRlluJKNPP07YQ==,2019-04-23,-34.5652766,-58.4403197,Belgrano,121.0,100.0,40000.0,Departamento 4 amb c/dep y cochera - Belgrano,Departamento,Alquiler
Tjq8jOEtPOSNDiNDVCVsDw==,2019-01-13,-34.5662726166,-58.4372127651,Palermo,29.0,29.0,15000.0,2 amb- Excte Zona - Paquete: alquiler INCLUYE EXPENSAS,Departamento,Alquiler
nePOK1KLN8qoj2zTQWI6Hg==,2019-01-22,-34.5845759,-58.4199603,Palermo,45.0,45.0,17500.0,"Palermo, Amplio monoambiente dividido, cocina y baño completo",Departamento,Alquiler
p/BOkrAh1yO4cRld9lU+qw==,2019-03-31,-34.5880455,-58.3889225,Recoleta,160.0,156.0,40000.0,ALVEAR 1800,Departamento,Alquiler
AZT2z3cVff+4ByQiIsp8rQ==,2019-06-15,-34.5862984,-58.4385155,Palermo,40.0,40.0,13000.0,Departamento - Palermo Hollywood,Oficina,Alquiler
1DEi6pB5OnG6QqKt9vE6mg==,2019-06-15,-34.5635617371,-58.4663240418,Belgrano,43.0,40.0,14800.0,ALEGRE 2 AMB CON BALCÓN EN BELGRANO,Departamento,Alquiler
YbCme7Zo4w9bKxXPpw3nfg==,2019-04-15,-34.5427503,-58.4601452,Nuñez,36.0,32.0,12600.0,"Ciudad de la Paz. 3500. Hermoso Moambiente en alquiler, muy luminoso",Departamento,Alquiler
71iblZME5unNiD/6dqLXQw==,2019-01-22,-34.586254986,-58.4109584385,Barrio Norte,58.0,56.0,19000.0,ALQUILER 3 AMBIENTES ZONA ALTO PALERMO,Departamento,Alquiler
uV61f/rZOQJHQ2vlPTt4aw==,2019-03-11,-34.5536551,-58.4597828,Nuñez,47.0,41.0,14000.0,ALQUILER DEPARTAMENTO DE DOS AMBIEMTES SUPER LUMINOSO,Departamento,Alquiler
z3LXHvP4t4FiUx0N7HpkZQ==,2019-01-25,-34.574487736,-58.4203090233,Palermo,78.0,69.0,22000.0,ALQUILER 3 AMBIENTES CON COCHERA EN PALERMO NUEVO,Departamento,Alquiler
sf7D5+1ZeMJ9Ons1D0Jyeg==,2019-04-23,-34.6061387863,-58.4328271057,Villa Crespo,63.0,60.0,19000.0,Vista a arboles !!Amoblado y equipado Lindisimo 3 ambientes muy luminoso!!!,Departamento,Alquiler
Gw29aFweCuPBHYkPneZVew==,2019-04-27,-34.562216,-58.466519,Belgrano,79.0,70.0,23000.0,3 AMB - IMPECABLE ESTADO - PISO ALTO - EXCELENTE VISTA Y LUZ - AMENITIES,Departamento,Alquiler
HimdkaXeP7WDcU9xA3b8Kg==,2019-01-02,-34.5479451,-58.4430639,Palermo,55.0,55.0,26000.0,Local de 1 ambiente en Alquiler en Palermo,Local comercial,Alquiler
sNbV/SC5Mr1WY6JfIO7Myg==,2019-06-13,-34.5970401,-58.3858293,Barrio Norte,130.0,115.0,30000.0,Marcelo T. de Alvear al 1300,Departamento,Alquiler
7HjImZTysCAsiQBIYZnAzg==,2019-02-21,-34.5984704,-58.3946725,Barrio Norte,33.0,30.0,17500.0,"Barrio Norte, Riobamba 900 1 amb",Departamento,Alquiler
8IRs/IrAxl5bTcHcdD2CNA==,2019-06-25,-34.5506828,-58.4664427,Nuñez,42.0,37.0,12500.0,ALQUILER DEPARTAMENTO 1 AMBIENTE EN NÚÑEZ,Departamento,Alquiler
VT38d/FC+FmvwB5DDK2EbQ==,2019-02-15,-34.5953397567,-58.3992947905,Recoleta,42.0,30.0,13000.0,Monoambiente con terraza en Recoleta,Departamento,Alquiler
KBsfojzqc+GYyAf8m9wCRQ==,2019-02-13,-34.578787,-58.406842,Palermo,48.0,48.0,30000.0,"Palermo, Libertador 2600.",Departamento,Alquiler
gdPafUlY70w1c+H0NrN66A==,2019-02-17,-34.591886,-58.431681,Palermo,128.0,92.0,30000.0,ALQUILER PH 3 AMB C/TERRAZA Y PARRILLA PALERMO,PH,Alquiler
VYc4GoXPTw2bBJcPqUdZQg==,2019-01-19,-34.5943246,-58.3857832,Recoleta,45.0,45.0,18000.0,"Amplio Loft de dos ambientes amoblado, luminoso en plena Recoleta",Departamento,Alquiler
wjVv8uay243Yfv1TwX6QRg==,2019-04-18,-34.5713108167,-58.4343531021,Palermo,47.0,47.0,19000.0,Alquiler: Workhome Las Cañitas • Excelente Oficina con imagen corporativa • Vigilancia 24 H,Oficina,Alquiler
fWbJLMqi+UnrE9BXiqIZwA==,2019-04-29,-34.6022193,-58.4402704,Villa Crespo,60.0,58.0,18000.0,Departamento - Villa Crespo,Departamento,Alquiler
RbDjoWnPifDV0aLtoTRoYQ==,2019-03-15,-34.5719163,-58.4458267,Belgrano,75.0,69.0,17500.0,ALQUILER 2amb en Belgrano de 75m2 en Ubicación inmejorable Luminoso al Frente,Departamento,Alquiler
dUYwgjgtt9MA+5GT8c9etw==,2019-03-08,-34.5498375755,-58.4745003826,Nuñez,54.0,54.0,18000.0,MANZANARES 2900 LOCAL EN ALQUILER,Local comercial,Alquiler
deXHTP/eB2WIor6nZUSjEQ==,2019-01-22,-34.6024957,-58.4290518,Almagro,55.0,55.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XY5i+9XrKUtQYUP1lWsiBg==,2019-03-13,-34.5371593,-58.4661896,Nuñez,50.0,50.0,20000.0,"Departamento en alquiler, Jardines del Libertador, Nuñez",Departamento,Alquiler
M5wT+1peg0Z0Orm9bJsEbg==,2019-06-10,,,Belgrano,70.0,65.0,30000.0,Torre Dorrego 2765 - Divino 3 ambientes con 2 baños. Amenities. Ubicado en una de las zonas mas bonitas de Buenos Aires,Departamento,Alquiler
AH1Liulk3svehcBCR4u5Bw==,2019-04-13,-34.5556801,-58.4600701,Belgrano,51.0,46.0,19500.0,Departamento - Belgrano,Departamento,Alquiler
WBsRZU/vwK1y79FTT2/uLQ==,2019-05-16,-34.5917861,-58.4052678,Barrio Norte,31.0,31.0,13000.0,Monoambiente c/BAJAS EXPENSAS luminoso y amplio Barrio Norte,Departamento,Alquiler
MKREFDm5xS1OvTaxmlHYtQ==,2019-05-13,-34.5420536,-58.4724947,Nuñez,48.0,45.0,17000.0,Arias 2300 - Nuñez - Luminoso Dpto de 2 amb Excelente Estado,Departamento,Alquiler
TyV5BvnSG0b/0z+x2urd6Q==,2019-02-12,-34.58824158,-58.48386002,Villa Urquiza,32.0,29.0,11000.0,Av De Los Incas  5400 2°  - $ 11.000 - Departamento Alquiler,Departamento,Alquiler
2IxlocDed2ffZ+gcWkFpjg==,2019-06-21,-34.5777724673,-58.4764450386,Villa Urquiza,86.0,50.0,24000.0,Alquiler: Hermoso PH duplex 2 ambientes · Terraza y parrilla propia · Bajísimas expensas!,PH,Alquiler
jjRxsZGO41XSCMAyJF8hnQ==,2019-05-03,-34.5799452,-58.428185,Palermo,38.0,30.0,40000.0,Departamento - Palermo Hollywood,Departamento,Alquiler
aRt1+FJUDa91JC6p8u1foQ==,2019-05-16,-34.6114238,-58.4336117,Caballito,40.0,40.0,14000.0,ALQUILER DPTO. 2 AMBIENTES C/LAV- OTAMENDI 400 4°- CABALLITO,Departamento,Alquiler
M0Hj+C0rdRZeQjMV5iR1sA==,2019-05-09,-34.5651258206,-58.4361786068,Belgrano,115.0,100.0,49000.0,OFICINA EN ALQUILER,Oficina,Alquiler
V8j7Tf6HNptBzeVqW8MLig==,2019-05-15,-34.599810906,-58.4148105394,Almagro,86.0,85.0,27000.0,Departamento de 3 ambientes en Alquiler en Almagro,Departamento,Alquiler
Ozs0LwsgCo1agRm/cVQ0Qw==,2019-04-24,-34.5639764867,-58.4433175945,Belgrano,34.0,34.0,15700.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
US49+v77MKDPSTtygEoxxg==,2019-03-16,-34.5711396,-58.4306897,Palermo,100.0,80.0,36000.0,Departamento - Las Cañitas,Departamento,Alquiler
IUoMgAZfOOLKsJuENy8/Lw==,2019-06-13,-34.5700325,-58.4863691,Villa Urquiza,42.0,40.0,16000.0,ALQUILER 2 AMBIENTES - Villa Urquiza,Departamento,Alquiler
mT44giUa6DPN50c2Z38f4g==,2019-04-07,-34.5912935,-58.4084539,Palermo,68.0,68.0,20000.0,GALLO 1500,Departamento,Alquiler
MUoQW+S3kPXOlOX6fHgBNQ==,2019-04-11,-34.551549,-58.457206,Nuñez,57.0,57.0,25000.0,Local en Alquiler en Nuñez - 11 de Septiembre 2876,Local comercial,Alquiler
SODUjfeYUwDUEfuXrwb9zQ==,2019-03-03,-34.571572,-58.431867,Palermo,34.0,34.0,16000.0,Alquiler 2 ambientes en Las Cañitas! Luminoso,Departamento,Alquiler
OeS9jtf5WHjV3dylIt54VA==,2019-03-19,-34.5976786,-58.4430195,Villa Crespo,55.0,55.0,16000.0,Departamento 3 Ambientes,Departamento,Alquiler
OcSl8daHJOXZ9lm8v9X0iQ==,2019-03-29,-34.5724228112,-58.4475434321,Belgrano,72.0,66.0,24500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
B/nUTLhhfmcrIWXwHpB62Q==,2019-04-23,-34.6330949,-58.460725,Flores,39.0,36.0,11000.0,"MONOAMBIENTE AL FRENTE, COCINA APARTE, BALCON Y COCHERA FIJA CUBIERTA.",Departamento,Alquiler
Nlo59/ZPlW8qd/PjvjtJBQ==,2019-06-17,-34.586946,-58.4127,Palermo,28.0,28.0,12500.0,Monoambiente excelente ubicación - Alto palermo,Departamento,Alquiler
Gc524And0gmGDpcVT4O7dA==,2019-02-20,-34.5916568,-58.4179058,Palermo,37.0,33.0,12500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
ih72NmSNlRraSBZMrQVUlg==,2019-03-24,-34.58522,-58.426652,Palermo,69.0,69.0,32000.0,Departamento en alquiler en  Palermo Chico,Departamento,Alquiler
gQCiDpg/AxcKKrqnPvp6VA==,2019-06-07,-34.5647285,-58.4376005,Belgrano,180.0,180.0,37000.0,Departamentos venta en Belgrano,Oficina,Alquiler
tsccNNRmzNf1OM/6Z2V8AQ==,2019-03-22,-34.5787192,-58.4271623,Palermo,55.0,50.0,15000.0,Impecable DOS Ambientes al frente con balcon,Departamento,Alquiler
M6bg3pbR/Vwg6D4lTWABTQ==,2019-01-13,-34.5891403,-58.399889,Recoleta,42.0,42.0,15000.0,"ALQUILER 2 amb Recoleta  $15.000 mas gastos, con o sin muebles",Departamento,Alquiler
qODAN7IJB/6IoJaQ5yDlEQ==,2019-02-14,-34.5829542,-58.405725,Barrio Norte,37.0,34.0,11400.0,Departamento - Barrio Norte,Departamento,Alquiler
f2KZufl+Pz9R5Vyyf/eugA==,2019-05-30,-34.6173763,-58.4162971,Almagro,35.0,32.0,12200.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
E/zGqablLGSmmQfff/vS/g==,2019-02-26,-34.5859877,-58.4055798,Recoleta,90.0,78.0,27000.0,"Peña y Billinghurst, 8vo piso, todo luz, 3 dorm, baño y toilette!!!!",Departamento,Alquiler
Ypf47upSOOj/kD/XdZbDJw==,2019-03-17,-34.566449,-58.453511,Belgrano,100.0,100.0,37000.0,Belgrano Oficinas Edificio Seg 24 hs a mts Cabildo,Oficina,Alquiler
Jgfg9e7P0Bzip+lcr5wDWA==,2019-01-25,-34.5989966,-58.4236502,Palermo,52.0,52.0,18000.0,Alquiler local comercial varios destinos,Oficina,Alquiler
fVYMbYt9YqNcBPTRp8cJmw==,2019-04-11,-34.5926051,-58.442252,Villa Crespo,55.0,55.0,21000.0,PH - Villa Crespo,PH,Alquiler
mNgpEF9rnUoYyOl6HK88jw==,2019-06-24,-34.5851138685,-58.441466146,Palermo,69.0,66.0,21000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XI9B1akTtWFJXjozNr0/gg==,2019-04-26,-34.5969684288,-58.4283284241,Palermo,145.0,145.0,39000.0,Gran local en alquiler en el barrio de Palermo (sin expensas),Local comercial,Alquiler
7GFJSmvC1efnmEZu/5yjHg==,2019-06-13,-34.5779586919,-58.4128213959,Palermo,40.0,40.0,18500.0,2 Ambientes al frente / Muy luminoso / Excelente zona,Departamento,Alquiler
zMh3l74FU6Fp2oRL3ZAh5w==,2018-12-31,-34.6049849,-58.4492335,Villa Crespo,85.0,76.0,18000.0,Departamento - Villa Crespo,Departamento,Alquiler
vhXvWe843kRy9Wy3kWTRkA==,2019-02-16,,,Caballito,43.0,43.0,12500.0,Departamento de 2 ambientes reciclado totalmente.,Departamento,Alquiler
73TI6w0sB2uQUTuJrCF5zw==,2019-04-09,-34.55642,-58.447567,Belgrano,70.0,66.0,52000.0,Oficina de categoria en lo mejor de  Belgrano,Oficina,Alquiler
KRaTKOveyWirR7tWKODNbg==,2019-04-23,-34.6145337,-58.42004,Almagro,65.0,60.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
CiMHIduSVuPQHTBVnP36Ig==,2019-06-10,-34.6190315,-58.4376124,Almagro,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
Ea1uxc81rQICZ40+KBke7w==,2019-03-28,-34.5999928,-58.4330305,Villa Crespo,32.0,30.0,13000.0,Alquiler: Excelente monoambiente apto profesional • Sum • Parrilla • Laundry.,Departamento,Alquiler
g4iqAVmDLH8gL46INknkZQ==,2019-05-29,-34.592922,-58.40675,Barrio Norte,70.0,67.0,20000.0,Alquiler Departamento en Barrio Norte Capital Federal LAPRIDA 1360,Departamento,Alquiler
GAbkiZrcz6959eRhv8wh3w==,2019-06-04,-34.5762585,-58.4242497,Palermo,51.0,45.0,16000.0,DEPARTAMENTO 2 AMBIENTES ALQUILER EN PALERMO,Departamento,Alquiler
ggkwHLzZYcsDo1KYnyZTHg==,2019-04-10,-34.5716545,-58.4442276,Belgrano,41.0,38.0,13150.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
lih6DBACUIjk1MSh51byHw==,2019-03-13,-34.597514,-58.4321003,Villa Crespo,49.0,45.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
3U9ZQNi/0EBcbF9c9Bvvpg==,2019-03-19,-34.5501414,-58.4673719,Nuñez,133.0,133.0,35000.0,Excelente - Cabildo 3600 - 4 Dorm - Reciclado a nuevo - 133m2,Departamento,Alquiler
svPS64N7fV/ETQj2m0uWqw==,2019-03-27,-34.5985455,-58.4265053,Almagro,53.0,48.0,16000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
+DRpnVbkSIoa5fiK3OoDjw==,2019-04-16,-34.5448498,-58.4699326,Nuñez,43.0,40.0,15000.0,"Nuñez, ALQ 2 AMB, C/BALCON / MUCHA LUZ",Departamento,Alquiler
zyltw+uIWUvOcVB8OWq96Q==,2019-04-25,-34.5935274,-58.4422233,Villa Crespo,40.0,34.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
kIqe5XXtKDt0ejP28uA3/A==,2019-01-27,-34.5801057,-58.4132455,Barrio Norte,32.0,32.0,13000.0,ALQUILER MONOAMBIENTE 9 PISO TODO LUMINO A POCAS CUADRAS DE LIBERTADOR,Departamento,Alquiler
9+QSHSzRYbrTfc5IQiVV2Q==,2019-05-01,-34.5821763,-58.4337218,Palermo,56.0,51.0,30000.0,Expectacular Duplex Amoblado y Equipado - Torre Servicios !!!,Departamento,Alquiler
Y6xDGzdOmlYKxaNFEG1x7A==,2019-03-09,-34.5725684,-58.4784766,Villa Urquiza,33.0,30.0,9500.0,Monoambiente amplio - zona inmejorable,Departamento,Alquiler
QDY+rSAiKgrBHWxGofig0Q==,2019-04-06,-34.5736296,-58.4829145,Villa Urquiza,66.0,60.0,26000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
dyBo0TgbjFPwAC6PZZ3e+w==,2019-05-07,-34.5722862995,-58.4602675772,Belgrano,100.0,100.0,35000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
yvHYM4rvF9HFZo28VXo1Lw==,2019-02-15,-34.596891,-58.384515,Recoleta,134.0,134.0,30000.0,ALQUILER DEPARTAMENTO 4 AMB+DEPENDENCIA+COCHERA!,Departamento,Alquiler
pWCpHNNHbvApEF+VwHDdLw==,2019-05-31,-34.6107227,-58.4304439,Caballito,76.0,52.0,19500.0,Dpto de 3 ambientes con balcon y terraza.,Departamento,Alquiler
8R/mvimsTNnYxpxdMiLSmw==,2019-01-06,-34.598671,-58.388296,Recoleta,27.0,27.0,9500.0,ALQUILER MONOAMBIENTE AMUEBLADO RECOLETA CABA,Departamento,Alquiler
0eib2RJscOMVOg4HS9To2A==,2019-06-22,-34.5964025,-58.4192361,Palermo,44.0,40.0,19000.0,Moderno e impecable   Alquiler 2 ambientes con balcón al contrafrente  con expensas bajas,Departamento,Alquiler
ezL8lo51BO7zboXSf8BPag==,2019-06-26,-34.5443959728,-58.4621540307,Nuñez,63.0,60.0,20000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
aQzzhic+IWuYqhbYZUVKkg==,2019-06-12,-34.5856749,-58.405885,Recoleta,140.0,110.0,33000.0,"PEÑA 3100, 9º - RECOLETA (CON TERRAZA PROPIA DE 30m2)",Departamento,Alquiler
QaLz43w3gRaPMWTLQr9xEA==,2019-02-07,-34.586361,-58.417419,Palermo,42.0,42.0,16000.0,Alquiler Departamento en Palermo Capital Federal Guemes 4000,Departamento,Alquiler
yM7or0i4LkDZ+qRQM6TX0w==,2019-02-19,-34.5699769,-58.4761567,Villa Urquiza,44.0,39.0,15000.0,ALQUILER DEPARTAMENTO AMBIENTE DIVISIBLE AMOBLADO Y EQUIPADO CON AMENITIES.,Departamento,Alquiler
EppT/3qaYDSt3y1CBQoI7w==,2019-05-07,-34.602532,-58.424166,Almagro,42.0,42.0,12000.0,2 ambientes luminosos con lavadero !,Departamento,Alquiler
kSHDQDeIPQA8sOMHfdevUg==,2019-06-04,-34.574207,-58.437037,Belgrano,38.0,30.0,10000.0,Hermoso Mono ambiente muy luminoso,Departamento,Alquiler
a8m12hYO/0WKdHIS3sARPw==,2019-05-01,-34.558650474,-58.4533381462,Belgrano,67.0,57.0,39000.0,"Mendoza 1900, Belgrano / 2 amb amoblado con amenities y cochera. Muy luminoso y con vista abierta.",Departamento,Alquiler
ZRK/niSKD7ZykBVRIMakJA==,2019-04-04,-34.5530078392,-58.4560291988,Nuñez,35.0,30.0,13500.0,11 de septiembre y Congreso - Nuñez // ALQUILER de departamento de 1 ambiente en edificio con amenities.,Departamento,Alquiler
Gsd2zmzOBfCdJIadl6gt/Q==,2019-06-06,-34.586323,-58.387238,Recoleta,38.0,38.0,15000.0,Alquiler 24 meses - 2 AMB TODO LUZ! en RECOLETA,Departamento,Alquiler
38gWHZL3QFCp8D5hrs99bA==,2019-04-05,-34.5709948,-58.4411714,Belgrano,150.0,140.0,60000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
zyIm96aw+2Y5XQuR3w4qDg==,2019-05-15,-34.588496,-58.399254,Recoleta,35.0,30.0,14500.0,Monoambiente amueblado en alquiler en Recoleta,Departamento,Alquiler
mwirUwFfm65hEZsZJUPf1w==,2019-01-31,-34.6314621,-58.4818559,Flores,125.0,85.0,34000.0,Departamentos tipo casa - 4 amb a estrenar!!! Inmejorable ubicación,Departamento,Alquiler
jGsQmqxTkerbYBO7/QL9fw==,2019-03-14,-34.5603907972,-58.4524973638,Belgrano,70.0,70.0,34000.0,OFICINA EN ALQUILER,Oficina,Alquiler
YVct19ISuYki0IAeHx3WPA==,2019-03-13,-34.603771,-58.381587,Recoleta,46.0,46.0,22000.0,Departamentos 1 ambiente,Departamento,Alquiler
ze137Oww7fflL+HfvzU56g==,2019-03-08,-34.5792691,-58.4366421,Palermo,72.0,56.0,27000.0,$ 27.000 - 2 amb con cochera - Ravignani 2000 - Palermo Hollywood.,Departamento,Alquiler
F1Dg9B7yWhCvJo0YytFezg==,2019-04-01,-34.5789786,-58.4132878,Palermo,46.0,46.0,26000.0,Excelente zona - Local a la calle,Local comercial,Alquiler
raE3SaRkDfWQH0OY+FfkVA==,2019-05-08,-34.6150005,-58.4367241,Caballito,80.0,70.0,26000.0,3AMB C/ BALCON ATERRAZADO Y EXC. UBICACION!,Departamento,Alquiler
nCzVgMXVSAbM6vB1In2SBQ==,2019-03-15,-34.586861,-58.414993,Palermo,29.0,29.0,12000.0,Monoambiente en Palermo!,Departamento,Alquiler
+uoloM6vkRHHE67m9XIi1Q==,2019-06-26,-34.5742791,-58.4220231,Palermo,77.0,68.0,18000.0,ALQUILER 2 AMBIENTES EN PALERMO NUEVO,Departamento,Alquiler
5wbPmDo09o6Vi5IDlfXV5g==,2019-06-13,-34.62178,-58.4756444,Flores,96.0,96.0,23000.0,4 AMBIENTES MUY LUMINOSO CON BALCON A LA CALLE Y COCHERA,Departamento,Alquiler
msO57rd8QYqHKbkRB4DaYA==,2019-01-09,-34.578887,-58.437273,Palermo,44.0,44.0,22000.0,"Alquiler 2 Ambientes en Palermo, gran ubicación .",Departamento,Alquiler
b82dfFV+q3VGqwbsOmqTxw==,2019-04-02,-34.6010365,-58.4292578,Almagro,30.0,30.0,10000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
TQl6pE92ieuTMFbY5FKZ6w==,2019-03-27,-34.5773582,-58.407118,Palermo,42.0,42.0,20000.0,Lafinur 3200/Departamento 2 ambientes Amoblado en alquiler,Departamento,Alquiler
iNHIeQP+6O9pKHA/BoexUg==,2019-06-11,-34.6286835,-58.4367902,Caballito,52.0,48.0,17500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
ii1a8BuxLgTPyxHpOeVDog==,2019-05-11,-34.575155,-58.441939,Belgrano,61.0,61.0,27500.0,DEPARTAMENTO 3 AMBIENTES- ALQUILER -BELGRANO,Departamento,Alquiler
Kh6rQcBlrFUe/01i4+sLsg==,2019-06-03,-34.6251775204,-58.4728695996,Flores,99.0,91.0,18000.0,Excelente departamento 4 ambientes balcon a la calle,Departamento,Alquiler
Eln3l8+BoUpr05BHQmKT3w==,2019-05-17,-34.5967954411,-58.4278703835,Villa Crespo,145.0,145.0,39000.0,Gran oficina en alquiler en el barrio de Villa Crespo (sin expensas),Oficina,Alquiler
EO9MJp5Xx6eAjXGD9MAU5Q==,2019-03-19,-34.5427503,-58.4601452,Nuñez,66.0,60.0,22600.0,"A ESTRENAR!, 3 AMBIENTES AL FRENTE CON DOS BAÑOS Y COCHERA OPTATIVA",Departamento,Alquiler
1JNc8OjvsR9to8dVi1aAtA==,2019-02-19,-34.5557757389,-58.4550878034,Belgrano,51.0,45.0,21000.0,ALQUILER 2 AMBIENTES CON BALCON EN BELGRANO,Departamento,Alquiler
AJAq2JkYTz3HlEijTU+iGA==,2019-03-20,-34.57203293,-58.49052429,Villa Urquiza,54.0,47.0,17000.0,Nahuel Huapi   5200 8°  - $ 17.000 - Departamento Alquiler,Departamento,Alquiler
JH5NYyKzn3XXgiddgKjN7w==,2019-04-05,-34.592659,-58.41008759,Barrio Norte,55.0,52.0,14600.0,Charcas  3100 5º - $ 14.600 - Departamento Alquiler,Departamento,Alquiler
u16VVIh+7ZPwLGjXY6yQQg==,2019-05-21,-34.5952977,-58.4107018,Barrio Norte,32.0,32.0,11000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Hm2CUo+UfevkEKAif4jvyw==,2019-04-12,-34.5987242,-58.4313235,Villa Crespo,35.0,35.0,13000.0,Semipiso Tipo Loft a Estrenar con Bajas expensas en Villa Crespo,Departamento,Alquiler
qSBXIvY0lDjmTchEZJoJKg==,2019-04-24,-34.5962197,-58.4242566,Palermo,31.0,31.0,13500.0,OPORTUNIDAD! EXCELENTE MONOAMBIENTE 31 M² EN LA MEJOR UBICACIÓN!,Departamento,Alquiler
ZHV/GHm/YJxApwmx38/z9w==,2019-02-13,-34.59316,-58.42851,Villa Crespo,110.0,100.0,26500.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
GiLMBgaiprSqKaNyY7zsKA==,2019-01-26,-34.5849915,-58.4042428,Palermo,60.0,56.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
K4MZEII8yBV4RSzHwLNddA==,2019-03-24,-34.612271,-58.441645,Caballito,100.0,92.0,18000.0,OPORTUNIDAD ALQUILER DEPARTAMENTO CABALLITO 3 AMB,Departamento,Alquiler
0Kv0bMyrIhugo7UgubeRtg==,2019-01-06,-34.638872,-58.466529,Flores,40.0,40.0,12000.0,Excelente 2 ambientes luminoso con Balcon!,Departamento,Alquiler
